pop,month,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
NEW,Aug,24.3328,23.7894,22.576,25.32135,24.9647,24.8065,23.17815,26.02995,23.88175,23.18475,22.08485,24.10215,24.00195,23.6073,24.03985,22.7213,22.60905,24.6698,25.44775,22.70145,25.6354
NEW,Sep,20.5952,20.1244,18.73455,18.8954,20.60815,19.7722,20.5474,22.0056,18.41435,20.3915,19.91585,18.224,20.44665,20.6932,19.5414,18.45655,20.00405,21.9393,20.98875,20.8358,21.36515
NEW,Oct,13.40442,12.396775,13.271425,13.51629,12.337825,12.175,12.91179,13.837055,12.67812,16.92605,11.824485,12.06834,13.468535,13.121405,13.821835,14.34653,14.34902,13.02548,13.777485,16.8937,13.58039
NEW,Nov,7.767715,9.354725,6.841985,10.11594,6.653405,9.35707,8.519195,8.46154,10.387565,6.4246,6.653065,9.632065,7.5082,9.53696,5.3945855,6.169775,5.96913,10.28177,8.754985,7.00224,5.98273
NEW,Dec,4.720433,3.5045875,-1.20705,5.447109,1.340395,2.3108,2.434945,0.35229,5.3767545,1.933195,2.12582,1.271835,-0.522925,4.8381135,4.2250885,2.085475,4.0681385,8.883225,2.380815,0.74049,3.5947735
MAN,Jan,5.61174,3.051855,1.63233,0.92371,4.458315,-0.895635,-1.335865,2.011055,5.647966,4.3845275,2.78856,-0.743845,1.169655,-0.32322,4.083745,3.526575,-1.3648,0.325975,0.688695,4.818801,1.118855
MAN,Feb,6.166865,4.226638,5.094505,4.065955,4.93167,0.17697,2.18516,3.606185,2.846425,-1.080405,3.73159,4.099375,-0.142795,4.440605,5.6245745,2.55638,1.688345,-2.521735,3.271225,7.64081,6.608505
MAN,Mar,8.34038,6.462105,10.293175,5.7769415,8.056235,7.756245,8.63823,5.436672,8.20714,8.49453,8.298185,6.796525,9.74343,7.34905,13.1704,5.286386,4.518055,5.7093355,11.086075,7.57407,5.2431387
MAN,Apr,13.912365,13.022015,12.765585,13.477645,14.6952,12.475785,13.38513,13.366315,14.45169,11.77516,13.871985,13.457945,14.99906,14.57623,13.413275,13.90445,12.53861,13.56019,12.886315,16.72315,11.747355
MAN,May,19.84685,18.5755,19.417,17.49695,17.5517,16.08585,21.4325,15.95355,17.6659,19.08825,16.81235,18.31945,19.7999,19.56155,21.1608,18.11695,19.0448,21.1531,17.01625,17.5847,21.5092
MAN,Jun,22.609,22.8316,23.2094,22.99015,23.49945,21.422,22.1934,23.52975,22.84435,23.43835,24.0527,22.7579,25.5618,24.28855,23.2768,23.6316,23.53175,23.99065,23.54055,23.5681,23.3195
MAN,Jul,25.5698,27.24465,22.87415,22.8613,26.1357,24.9038,24.94835,26.2699,26.3084,25.124,25.2954,24.0876,26.97815,27.5592,27.97675,26.3294,24.5699,25.5858,27.0152,26.27665,25.52905
MAN,Aug,25.9008,25.46655,23.3226,25.01425,26.1076,25.35525,23.4782,25.96995,25.89805,25.78585,23.5482,25.6598,25.6159,25.252,25.96475,23.60665,23.2132,24.37595,26.7097,23.7534,25.9158
MAN,Sep,23.78405,20.546,19.1748,19.0116,21.4742,20.7479,20.84595,22.6839,19.07145,21.49255,21.23665,20.2585,22.4029,21.0971,20.66345,19.9342,21.0301,22.3031,23.14855,21.11795,23.1918
MAN,Oct,14.733505,13.2028,14.6229,14.080475,13.886865,13.22194,13.56693,15.2147,13.301035,17.85845,13.32662,13.772185,14.788715,13.804565,14.619075,15.312075,15.086875,13.6837,15.96225,17.1958,15.8849
MAN,Nov,9.007925,11.00438,6.867755,11.12744,7.569135,10.90952,9.46915,9.44833,9.88107,8.39882,7.356675,10.20539,8.680695,10.44654,6.63142,6.69084,6.96106,11.018815,9.621,8.711495,6.95971
MAN,Dec,6.227395,4.8760205,-1.148035,5.967038,1.891965,3.14971,3.62188,1.513785,5.985466,4.161626,4.2553545,2.17934,0.080425,6.0921165,6.318165,4.57154,4.72014,10.01061,4.304097,2.610495,5.174608
JAC,Jan,14.25144,14.440815,12.65814,10.122405,13.836535,9.399245,12.35365,14.557905,15.020155,14.69811,11.841795,12.5544,9.606795,10.51844,14.31326,16.505,10.72036,13.284385,12.026955,16.33915,10.927875
JAC,Feb,14.585915,15.61213,13.930005,15.96535,13.85907,14.129265,12.776025,14.478315,13.48756,13.353475,14.77047,12.718175,10.012035,15.50943,16.48765,15.328955,15.14167,12.259455,14.34581,17.74125,19.37015
JAC,Mar,15.40313,15.537825,18.3408,16.06635,18.6397,19.09375,18.0972,16.2658,17.23295,17.84095,16.7872,17.7273,14.524475,18.62475,21.1402,14.076365,16.39965,19.82965,20.2792,18.02445,16.185595
JAC,Apr,20.27395,22.14125,18.5118,19.8113,22.96035,20.21235,19.6788,18.7516,22.3583,19.60335,20.0527,20.44545,20.52415,22.54205,22.25235,20.675,21.58815,23.6807,21.7084,22.1252,20.3119
JAC,May,25.2939,23.06295,24.6917,23.393,24.08985,25.69625,25.15815,23.0279,24.8689,23.20845,24.44255,24.7148,25.89145,24.58965,25.2726,22.97215,24.71245,25.54375,24.8337,24.5742,24.2741
