pop,month,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
KYO,May,16.0227,13.5177,14.4134,14.4693,13.9845,14.0925,15.3464,12.9099,14.2928,13.4003,13.7066,13.9188,12.6252,14.0539,13.3287,12.9996,13.6357,14.8884,14.9909,14.7507,14.753
KYO,Jun,18.6155,18.652,18.4493,18.7087,17.8007,18.4772,19.0906,19.6627,18.3689,18.5647,17.7443,18.5945,18.7088,19.8247,18.2224,19.3154,19.2694,18.2949,18.951,16.9143,18.6738
KYO,Jul,22.8667,22.0028,23.3304,23.6411,23.8923,20.525,23.7924,22.7331,22.5791,21.3512,23.7388,22.821,23.4239,23.6688,23.0989,23.5163,22.9527,23.0216,23.1702,24.2545,24.699
KYO,Aug,24.2563,24.0731,23.9698,22.9252,23.7045,23.2133,23.2319,23.7381,24.3479,24.1272,23.6709,22.9435,25.4674,24.2275,24.5505,24.2968,23.6973,23.661,24.1752,24.2256,24.7174
KYO,Sep,20.8678,22.4183,20.2737,18.2688,19.6363,20.7822,21.2571,21.2278,19.2065,21.8699,19.8621,18.8899,21.3443,20.4119,21.3255,19.5381,18.5549,18.8111,21.4478,19.0215,19.9007
KYO,Oct,16.3469,14.3145,14.2185,13.4465,12.9523,12.0597,13.9448,14.9165,14.7953,14.1955,13.9993,13.336,15.0237,13.8168,13.5242,16.1383,14.2546,12.6928,15.3256,14.6748,14.2179
KYO,Nov,8.23239,8.32608,9.19138,6.8908,5.33218,10.7851,9.32032,7.23962,9.1574,7.84544,7.73415,8.50036,7.41591,9.98805,7.39943,7.47372,8.87991,10.5968,8.60699,6.96106,9.15849
KYO,Dec,4.29117,2.88802,2.89715,2.7709,3.47957,3.78397,4.53467,0.47229,4.18552,4.16445,3.41327,3.376,3.77449,2.9787,1.96131,2.78538,2.10926,5.26482,4.4347,1.7826,4.75069
TAK,Jan,1.03116,0.713148,1.79671,-0.113885,1.2532,-0.477154,0.278889,0.41621,-0.0496924,1.28716,0.628862,0.727189,0.467497,-1.21605,0.416138,-0.150102,0.157534,1.11828,1.03355,0.567881,0.0141621
TAK,Feb,1.93832,-0.150225,-0.518423,0.484498,1.24439,1.20055,0.884849,0.614695,0.936172,2.11547,-0.563187,2.23079,2.13509,0.825888,-0.0869198,0.419069,0.978676,1.34395,1.66485,0.525825,-0.819131
TAK,Mar,4.33506,4.74197,1.93353,3.10421,4.29136,2.60543,3.1519,2.51657,2.46713,3.19752,4.08241,3.75668,4.04195,1.67034,3.36805,3.85893,3.67932,3.8979,4.02007,2.86071,4.54131
TAK,Apr,11.5067,8.65892,7.49121,7.93691,10.1358,9.40953,8.75676,8.56433,7.33028,7.41282,8.61391,8.00603,7.46009,6.38296,8.15804,7.22999,7.57591,9.81091,10.0578,8.87616,9.81336
TAK,May,15.7633,13.1654,14.0358,14.227,13.583,13.8808,14.743,12.578,13.5648,13.0112,13.5293,13.7188,12.4577,13.543,12.9517,12.6517,13.0724,14.6448,14.5751,14.4237,14.2527
TAK,Jun,18.3394,18.4032,18.1763,18.5626,17.761,18.1062,18.9129,19.2969,18.0696,18.2756,17.6603,18.2362,18.5605,19.4618,17.8755,19.216,19.1507,18.0456,18.4733,16.6812,18.3817
TAK,Jul,22.7082,21.6475,23.0981,23.3746,23.6129,20.2104,23.4642,22.3229,22.268,21.077,23.4784,22.4677,23.1067,23.4745,22.8188,23.2935,22.6736,22.7259,22.6769,23.9695,24.486
TAK,Aug,23.989,23.7367,23.7417,23.0138,23.496,23.0467,22.9821,23.3979,24.0187,23.7938,23.3574,22.575,25.1773,24.1386,24.3992,24.0961,23.3219,23.5513,24.1291,23.9495,24.5638
TAK,Sep,20.6354,22.0966,20.3035,18.7638,19.5714,20.6232,20.8646,20.9286,19.0772,21.6394,19.5908,18.7574,21.0928,20.4525,21.0335,19.4856,18.293,18.8438,21.3531,18.6927,19.6325
