POP,MONTH,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
WAV,Jan,1.72445,0.876947,-2.19047,-2.09734,0.237917,-3.4667,-3.479,-0.117168,1.97349,0.863953,-1.56743,-2.69616,-2.82215,-3.29691,0.183024,0.103544,-4.6313,-2.25858,-2.91335,0.432181,-4.22765
WAV,Feb,2.0168,0.503916,0.812399,0.595072,-0.57812,-1.40765,-1.85712,-0.208374,-1.52204,-3.31049,0.699697,-0.786521,-2.63777,0.604035,0.572182,-0.617833,-0.631625,-5.95037,-0.249589,1.5913,3.86292
WAV,Mar,3.95269,1.97375,4.48734,2.13142,4.03244,3.87047,3.99151,1.66378,2.0992,3.24009,3.6601,2.78329,4.30007,3.28139,7.99274,0.623127,1.09525,1.77406,5.55594,1.90218,1.52275
WAV,Apr,8.31207,8.27762,8.16735,7.99733,9.41283,8.19403,8.56873,7.8279,8.15631,7.17252,9.14667,8.22361,8.85789,10.2871,8.06143,9.12212,8.4577,7.96219,7.03691,11.1033,6.60633
WAV,May,14.0794,12.7206,14.348,12.6065,12.2487,12.8316,16.5808,11.0373,11.4518,12.8923,11.5796,14.6443,15.4746,14.1154,15.4774,13.1872,14.7415,14.981,13.0468,12.9733,17.2623
WAV,Jun,17.7021,17.3618,18.8975,18.715,17.5166,17.4731,18.1806,18.3055,17.8215,17.781,18.8877,18.8443,20.8481,18.9219,16.2735,19.187,18.5055,19.7768,17.3336,18.1908,19.6919
WAV,Jul,19.7406,21.4887,18.9646,17.5511,20.6087,20.7479,20.5312,21.9583,20.9669,18.9052,19.6673,19.048,20.9602,21.3529,22.5662,21.9766,20.4524,20.7171,22.274,21.6273,20.1801
WAV,Aug,19.2721,20.1672,19.0035,20.333,20.094,21.1543,18.7586,20.9618,20.4734,20.5864,18.5262,21.1588,15.3143,20.0406,20.6415,19.4592,18.7164,18.7499,21.9361,19.7844,21.1596
WAV,Sep,17.1409,16.1834,15.5627,14.2115,17.3359,16.2925,16.7588,16.8972,15.3185,15.3971,17.1015,13.9915,16.8358,18.3892,15.3661,15.0533,16.9995,17.7422,19.9063,16.6965,20.864
WAV,Oct,9.26986,8.68554,8.54844,7.17829,12.0288,8.39098,10.0611,11.053,8.6597,12.3106,8.03708,9.73006,9.80495,9.33225,10.3766,12.0058,9.73961,9.18978,11.0343,11.8968,11.7239
WAV,Nov,3.57244,5.92781,1.93762,5.11068,3.34574,6.0221,4.97645,4.45735,6.94949,2.84016,3.67842,6.45031,3.11846,5.38416,1.25822,3.14791,1.48657,6.13991,2.18431,3.77264,4.36925
WAV,Dec,2.7955,0.9796,-3.59709,1.89772,-1.01928,-1.44257,-0.307021,-1.52657,1.61846,2.14785,1.82564,-0.360261,-4.11123,1.9662,2.93854,1.777,1.45367,6.69226,-0.536738,-0.202935,1.82044
ZIO,Jan,4.16387,3.42402,0.63188,0.752475,2.43299,-0.761675,-0.209046,2.53568,4.16064,3.49842,0.930931,1.49937,-1.13013,-1.2761,2.87078,4.27171,-1.56393,1.3348,0.858595,5.66962,-1.29187
ZIO,Feb,5.12203,3.63558,2.90429,4.58096,2.44672,2.47466,1.95018,3.4224,2.11453,1.36295,4.76025,1.91444,-0.293073,4.47297,4.1083,2.37082,3.02191,-0.664193,3.33001,6.43341,8.80465
ZIO,Mar,6.56597,4.50373,7.5294,6.0521,7.25653,8.80508,6.94062,5.6153,6.03723,7.65025,6.61275,6.5538,5.35125,6.93749,11.2572,3.46749,3.85329,7.92968,9.11582,6.08711,5.46824
ZIO,Apr,11.2406,12.5892,9.42902,10.583,13.2958,10.5127,10.0977,9.20058,11.4509,9.33729,10.5397,10.3773,10.5089,11.83,11.6936,10.9351,11.3456,12.8557,11.2173,13.5736,8.99227
ZIO,May,16.7857,13.5522,15.9633,14.5303,13.8664,15.9146,17.3091,13.3363,14.2887,13.9033,14.03,16.5084,17.4146,16.0445,17.2327,14.4486,16.2628,15.8922,16.0473,16.0523,18.1803
ZIO,Jun,20.7211,18.1289,19.3827,19.4679,19.3584,19.1273,20.9641,20.1677,18.8871,19.611,20.4496,20.3936,21.9784,21.1689,17.8224,20.4782,20.3925,21.6415,21.153,19.651,21.5732
ZIO,Jul,21.976,21.2409,20.4562,20.3133,21.6726,21.4369,21.5,22.7367,21.0787,20.6148,20.7881,20.3956,22.035,22.2734,22.6181,21.9672,21.3445,22.2838,23.1944,21.6875,21.6682
ZIO,Aug,20.8762,21.9649,20.5703,21.0261,20.6239,22.0348,20.3174,22.5727,22.1291,23.0255,21.0568,21.6763,22.5007,21.6251,21.3633,21.034,21.0989,21.572,22.9504,21.967,22.1488
ZIO,Sep,18.1864,16.4387,17.9368,15.988,19.9743,17.0715,18.7425,19.8494,17.1713,18.572,18.4522,17.6279,18.8477,18.171,17.7217,17.2035,19.5697,19.6363,20.3101,18.4711,21.6389
ZIO,Oct,11.4688,11.0212,9.44338,8.79466,14.7329,11.2703,13.5991,12.5107,10.0407,14.728,9.72605,11.8157,10.9025,9.4275,11.6334,12.0454,12.1555,12.3477,13.2022,13.2066,13.8795
ZIO,Nov,7.85056,7.15164,4.60173,8.14037,4.85437,7.78629,7.35046,6.42715,6.29149,5.1119,4.00309,7.38898,5.45206,5.88663,3.53182,4.17111,3.58868,9.5577,5.94093,5.92805,6.792
ZIO,Dec,5.39976,1.46648,-1.43762,4.78266,0.996001,-0.485894,1.12745,0.975652,4.34022,5.2632,5.04966,2.31825,-2.60018,4.14772,5.67901,4.18726,3.94862,10.1325,4.01663,3.73139,4.97535
