pop,month,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
FEM,Aug,32.3657,32.9237,31.6503,31.8182,31.5958,31.5017,32.2074,33.0844,32.3913,33.2425,31.699,32.4468,33.2161,33.5141,32.536,32.0813,32.9611,32.7631,32.8578,33.4553,33.2334
FEM,Sep,31.0144,30.7823,31.2199,29.8439,31.6072,30.5233,30.8224,31.2927,31.4421,31.9315,30.5744,31.4815,31.7829,31.7643,31.0895,31.0819,30.8542,31.7904,31.8955,32.0671,32.5551
FEM,Oct,29.3478,28.0149,27.6813,28.1382,30.3602,29.1059,28.4122,28.4217,29.1499,29.9914,27.9884,30.5145,29.3291,27.7605,28.3902,29.9136,29.1196,29.8504,29.0806,29.0462,31.082
FEM,Nov,26.8512,25.4637,25.1131,25.9155,25.3274,26.9267,26.1469,25.7798,25.1274,26.0057,24.0026,26.3798,26.1529,26.0507,24.1328,27.0672,24.4036,28.5947,26.1831,27.4921,27.5902
FEM,Dec,25.0037,22.4886,22.185,24.7915,22.4282,22.1795,22.2612,22.1385,25.2528,25.425,23.85,23.7151,19.2234,24.5564,24.8768,25.2336,24.2885,26.9174,26.1128,25.2781,24.7154
FAY,Jan,14.7969,16.2661,10.4704,11.997,13.4271,8.75497,9.28175,12.503,15.4717,13.5081,11.7044,10.4556,9.9676,9.2433,14.7568,13.855,10.3626,11.4202,9.99626,14.4705,10.6801
FAY,Feb,15.9215,16.4726,16.0085,15.3518,15.3309,12.0249,11.6406,13.2571,13.0697,11.592,16.63,14.3334,9.7444,16.5635,15.2133,12.5904,13.1044,8.85395,12.7326,20.0784,19.2302
FAY,Mar,18.5387,17.2549,20.1941,16.3522,20.0532,18.5659,18.7233,16.3068,17.7821,21.0442,19.4759,16.9321,18.3591,18.1838,22.8804,14.9537,15.2137,18.315,21.7483,18.4542,15.6577
FAY,Apr,23.4038,23.483,21.4753,23.7148,25.581,21.4536,23.423,22.0915,24.9755,22.9584,22.3502,23.585,25.5973,24.6401,22.8261,22.9377,23.8798,23.2287,22.6892,26.0028,22.3988
FAY,May,28.8056,26.3835,29.4538,27.5366,27.3979,25.3796,29.2923,25.0391,26.2236,27.039,26.5103,27.5581,28.7181,28.0656,28.3561,26.4239,28.5212,28.1529,26.2803,27.7707,29.4983
FAY,Jun,33.185,29.078,30.9182,30.3481,32.3967,29.9471,29.6379,29.9842,29.3365,31.0311,33.5314,31.4247,33.683,33.3188,30.254,29.9799,31.8022,32.865,31.5774,30.5945,32.8536
FAY,Jul,33.3017,32.6227,29.9188,29.4231,33.731,31.0056,32.288,32.7459,32.3036,32.0649,32.4515,31.7246,33.719,34.5804,33.8598,31.2283,31.1406,32.7102,34.1807,32.9862,32.505
FAY,Aug,32.5842,32.2331,30.3916,31.2674,32.4813,31.545,29.0855,32.3702,31.8471,34.1944,31.403,31.7419,32.8998,32.6424,30.2543,30.1645,29.79,31.4046,33.3604,31.5513,32.3622
FAY,Sep,30.9398,26.6348,26.8752,26.0549,28.8735,27.2112,27.0706,30.1114,26.6155,30.1432,27.4424,27.5198,31.0728,28.2516,28.1302,27.9033,27.5324,28.5127,29.58,29.2454,31.4
FAY,Oct,25.1205,22.791,23.843,23.2424,22.7459,21.9902,22.3661,22.8895,21.5114,26.4443,22.0478,22.1386,24.371,22.2924,22.3058,22.3809,24.7461,22.602,24.8824,25.4178,24.0369
FAY,Nov,19.4647,20.3887,16.0537,21.5356,16.6555,21.1652,17.9446,18.9165,18.3187,17.5371,16.1086,18.1308,18.2581,20.0221,15.2445,16.9016,15.5248,19.3602,19.1317,18.3905,16.2636
FAY,Dec,15.6218,14.1552,8.47591,16.9327,11.0458,12.4881,12.7238,11.2637,16.3302,16.0566,15.8553,11.8999,6.99109,16.3983,16.2536,15.2793,13.3791,19.736,13.0467,13.0293,14.7669
OAK,Jan,21.7863,22.5142,20.669,19.5948,22.2756,17.8076,20.4898,21.2117,21.975,21.585,20.5257,21.1528,17.9825,20.0833,21.4504,23.7344,19.9352,21.1366,19.6416,23.3292,19.6507
OAK,Feb,21.2181,23.2685,21.8253,24.4275,20.7396,22.1747,20.9304,21.7132,20.9461,20.6976,23.7387,21.2024,17.0821,23.4889,23.472,23.4073,23.4497,20.3927,21.6258,24.8434,26.5441
OAK,Mar,21.9171,23.9649,25.8178,23.7635,24.9662,25.9382,24.2182,22.5758,23.7346,23.9049,23.3886,24.1417,20.9085,24.8829,27.0276,21.5863,23.7161,26.3615,26.4549,25.062,24.1733
OAK,Apr,26.2951,28.6041,26.1983,26.1584,27.2758,26.0283,25.3648,24.6858,27.4577,26.1447,25.3454,26.3163,25.7372,28.1229,28.3517,26.9307,27.2605,28.9584,27.0135,28.1147,27.623
OAK,May,30.6465,28.8733,30.1297,28.6063,29.0771,30.2964,28.9557,27.5547,29.6123,27.3124,29.5427,29.1378,29.5379,29.8468,30.3174,27.8482,29.3115,29.6708,29.6821,30.8782,28.4065
OAK,Jun,34.8024,30.1265,31.0812,30.9093,29.0241,30.0215,31.5771,29.4501,30.5956,30.5907,31.4146,31.6384,32.1944,31.4996,30.3063,31.1543,31.1714,32.1828,32.1096,31.0013,31.9366
OAK,Jul,33.5084,32.1043,31.4801,30.4417,30.8116,31.1814,31.7503,32.1521,31.4269,32.0156,31.0731,31.6495,32.39,32.1253,32.3776,31.0214,32.0823,32.8247,33.787,32.7465,32.4552
OAK,Aug,32.5879,32.3655,31.3255,31.1829,30.6402,30.2897,30.8537,32.6434,32.2217,32.6815,30.8699,32.0807,32.0769,32.8004,31.8106,32.2721,32.7118,32.2364,32.8285,32.8317,32.5007
OAK,Sep,30.5713,29.6267,30.9507,28.9397,30.4046,29.1323,29.676,30.1217,30.5057,30.4328,29.9927,30.5252,30.7828,30.8048,30.5365,30.8883,30.5896,30.756,31.3209,31.1244,32.1811
OAK,Oct,29.4276,26.9442,26.9927,26.4348,28.9308,27.5216,27.5262,27.0413,27.6369,28.3369,26.7661,29.7021,28.116,26.1609,27.7708,28.8344,28.4539,28.4235,28.2113,27.9001,29.9165
